db_name;table_name;table_is_view;query
Credel;vcc_client;1;create view credel.vcc_client (societe,depot,client,nomclient,anneemois,annee,mois,mag_mod_brut,mag_mod_net,mag_mod_achat,mag_piece_b,mag_piece_n,mag_piece_a,totmagbrut,totmagnet,totmagachat,atel_div_b,atel_div_net,atel_div_achat,atel_mo_net,atel_forf_b,atel_forf_net,tale_forf_achat,atel_piece_b,atel_piece_net,atel_piece_achat,totatelbrut,totatelnet,totatelachat) as select distinct x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,credel.caclient('M' ,'B' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'B' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'B' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'M' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl )from credel.fcacli x0 ,credel.fclient x1 where (x1.code_cli = x0.ccli_cacl ) #
Credel;vcc_cavcpt;1;create view credel.vcc_cavcpt (societe,depot,anneemois,cession,journal,compte,service,activite,caht) as select x0.csoc_mvana ,x0.depo_mvana ,x0.anmo_mvana ,x0.cess_mvana ,x0.jrnl_mvana ,x0.ncpt_mvana ,x0.sera_mvana ,x0.acta_mvana ,sum((x0.cred_mvana - x0.debi_mvana ) ) from credel.fmvanacpt x0 group by x0.csoc_mvana ,x0.depo_mvana ,x0.anmo_mvana ,x0.cess_mvana ,x0.jrnl_mvana ,x0.ncpt_mvana ,x0.sera_mvana ,x0.acta_mvana #
Credel;vcc_cavcptsa;1;create view credel.vcc_cavcptsa (societe,depot,anneemois,cession,compte,service,activite,caht) as select x0.csoc_mvana ,x0.depo_mvana ,x0.anmo_mvana ,x0.cess_mvana ,x0.ncpt_mvana ,x0.sera_mvana ,x0.acta_mvana ,sum((x0.cred_mvana - x0.debi_mvana ) ) from credel.fmvanacpt x0 group by x0.csoc_mvana ,x0.depo_mvana ,x0.anmo_mvana ,x0.cess_mvana ,x0.ncpt_mvana ,x0.sera_mvana ,x0.acta_mvana #
Credel;vcc_camecano;1;create view credel.vcc_camecano (societe,depot,salarie,dateor,numor,codeclient,raisonsociale,typeclient,accident,typfact,natureligne,reference,quantite,montantligne,ratio,montantratio) as select x0.csoc_hor ,x0.depo_hor ,x0.nsal_hor ,x0.date_hor ,x0.nuor_hor ,x1.ccli_hlafac ,x3.rais_cli ,x3.type_cli ,x0.acci_hor ,x0.tfac_hor ,x1.natl_hlafac ,x1.refe_hlafac ,x1.qtte_hlafac ,x2.pxht_hlfac ,credel.ratiopointag(x0.nsal_hor ,x0.csoc_hor ,x0.depo_hor ,x0.ccli_hor ,x0.acci_hor ,x0.tfac_hor ,x0.nuor_hor ),(x2.pxht_hlfac * credel.ratiopointag(x0.nsal_hor ,x0.csoc_hor ,x0.depo_hor ,x0.ccli_hor ,x0.acci_hor ,x0.tfac_hor ,x0.nuor_hor )) from credel.fhrsor x0 ,credel.fhislfac x1 ,credel.pxhlfac x2 ,credel.fclient x3 where ((((((((((((((((x1.csoc_hlafac = x0.csoc_hor ) AND (x1.depo_hlafac = x0.depo_hor ) ) AND (x1.nume_hlafac = x0.nuor_hor ) ) AND (x1.ccli_hlafac = x0.ccli_hor ) ) AND (x1.acci_hlafac = x0.acci_hor ) ) AND (x1.tfac_hlafac = x0.tfac_hor ) ) AND (x2.csoc_hlfac = x1.csoc_hlafac ) ) AND (x2.depo_hlfac = x1.depo_hlafac ) ) AND (x2.nfac_hlfac = x1.nfac_hlafac ) ) AND (x2.dfac_hlfac = x1.dfac_hlafac ) ) AND (x2.ccli_hlfac = x1.ccli_hlafac ) ) AND (x2.tfac_hlfac = x1.tfac_hlafac ) ) AND (x2.acci_hlfac = x1.acci_hlafac ) ) AND (x2.nlig_hlfac = x1.nlig_hlafac ) ) AND (x1.natl_hlafac IN ('M' ,'D' ,'P' ,'F' )) ) AND (x1.ccli_hlafac = x3.code_cli ) ) #
Credel;vcc_caimat;1;create view credel.vcc_caimat (immatricul,numserie,datecircul,marque,gamme,anneefact,moisfact,codeclient,raisonsociale,typefact,typeclient,ca_apv) as select distinct x2.immat_cam ,x2.serie_cam ,x2.dcirc_cam ,x2.marqe_cam ,x2.gamme_cam ,YEAR (x0.dfac_hefac ) ,MONTH (x0.dfac_hefac ) ,x0.ccli_hefac ,x0.nomc_hefac ,x0.tfac_hefac ,x0.tcli_hefac ,sum(x1.btva_piedf ) from credel.fhisefac x0 ,credel.fpiedfac x1 ,credel.fcamion x2 where ((((((x0.csoc_hefac = x1.csoc_piedf ) AND (x0.depo_hefac = x1.depo_piedf ) ) AND (x0.nfac_hefac = x1.nfac_piedf ) ) AND (x0.dfac_hefac = x1.dfac_piedf ) ) AND (x0.ccli_hefac = x1.ccli_piedf ) ) AND (x2.immat_cam = x0.imat_hefac ) ) group by x2.immat_cam ,x2.serie_cam ,x2.dcirc_cam ,x2.marqe_cam ,x2.gamme_cam ,x0.dfac_hefac ,x0.ccli_hefac ,x0.nomc_hefac ,x0.tfac_hefac ,x0.tcli_hefac #
Credel;vcc_camagatce;1;create view credel.vcc_camagatce (societe,codeclient,siretcli,nomclient,codpostal,ville,cpays,annee,camagasin,caatelier,telclient) as select x1.csoc_piedf ,x1.ccli_piedf ,x0.sire_cli ,x0.rais_cli ,x0.codp_cli ,x0.vill_cli ,x0.pays_cli ,YEAR (x1.dfac_piedf ) ,sum(credel.camagatelce('M' ,x1.csoc_piedf ,x1.depo_piedf ,x1.ccli_piedf ,x1.nfac_piedf ,x1.dfac_piedf )) ,sum(credel.camagatelce('A' ,x1.csoc_piedf ,x1.depo_piedf ,x1.ccli_piedf ,x1.nfac_piedf ,x1.dfac_piedf )) ,x0.tele_cli from credel.fclient x0 ,credel.fpiedfac x1 where ((x0.type_cli IN (1 ,3 )) AND (x1.ccli_piedf = x0.code_cli ) ) group by x1.csoc_piedf ,x1.ccli_piedf ,x0.sire_cli ,x0.rais_cli ,x0.codp_cli ,x0.vill_cli ,x0.pays_cli ,8 ,x0.tele_cli #
Credel;vcc_cacpt;1;create view credel.vcc_cacpt (vsociete,vcodeclient,vnomclient,vanneemois,vmontant) as select x0.csoc_mvcpt ,x0.ncpt_mvcpt ,x0.inti_mvcpt ,x0.anmo_mvcpt ,sum((x0.debi_mvcpt - x0.cred_mvcpt ) ) from credel.fmouvcpt x0 ,credel.fjourcpt x1 where ((((x0.pref_mvcpt = 'C' ) AND (x1.csoc_jcpt = x0.csoc_mvcpt ) ) AND (x0.jrnl_mvcpt = x1.code_jcpt ) ) AND (x1.type_jcpt = 5 ) ) group by x0.csoc_mvcpt ,x0.ncpt_mvcpt ,x0.inti_mvcpt ,x0.anmo_mvcpt #
Credel;vcc_cacligrirem;1;create view credel.vcc_cacligrirem (soccli,depocli,yrmocli,anneecli,moiscli,codecli,raiscli,grillemag,grilleatl,caclient) as select x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.ccli_cacl ,x1.rais_cli ,x2.mrem_scli ,x2.arem_scli ,sum((x0.mnet_cacl + x0.anet_cacl ) ) from credel.fcacli x0 ,credel.fclient x1 ,credel.fmagatl x2 where ((((x1.code_cli = x0.ccli_cacl ) AND (x2.csoc_scli = x0.csoc_cacl ) ) AND (x2.depo_scli = x0.depo_cacl ) ) AND (x2.ccli_scli = x0.ccli_cacl ) ) group by x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.ccli_cacl ,x1.rais_cli ,x2.mrem_scli ,x2.arem_scli #
Credel;vcc_ca_clients;1;create view credel.vcc_ca_clients (soccli,depcli,yrmocli,codecli,raiscli,code_typc,libe_typc,caclient) as select x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x2.code_typc ,x2.libe_typc ,sum((x0.mnet_cacl + x0.anet_cacl ) ) from credel.fcacli x0 ,credel.fclient x1 ,credel.ftypecli x2 where ((x1.code_cli = x0.ccli_cacl ) AND (x1.type_cli = x2.code_typc ) ) group by x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x2.code_typc ,x2.libe_typc #
Credel;vcc_cacliadr;1;create view credel.vcc_cacliadr (soccli,depocli,yrmocli,anneecli,moiscli,codecli,raiscli,adr1cli,codpcli,villecli,departemt,caclient) as select x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.ccli_cacl ,x1.rais_cli ,x1.adr1_cli ,x1.codp_cli ,x1.vill_cli ,x1.codp_cli [1,2] ,sum((x0.mnet_cacl + x0.anet_cacl ) ) from credel.fcacli x0 ,credel.fclient x1 where (x1.code_cli = x0.ccli_cacl ) group by x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.ccli_cacl ,x1.rais_cli ,x1.adr1_cli ,x1.codp_cli ,x1.vill_cli #
Credel;vcc_caapv;1;create view credel.vcc_caapv (societe,depot,codeclient,nomclient,anneemois,annee,mois,mag_mod_brut,mag_mod_net,mag_mod_achat,mag_piece_b,mag_piece_n,mag_piece_a,totmagbrut,totmagnet,totmagachat,atel_div_b,atel_div_net,atel_div_achat,atel_mo_net,atel_forf_b,atel_forf_net,tale_forf_achat,atel_piece_b,atel_piece_net,atel_piece_achat,totatelbrut,totatelnet,totatelachat) as select distinct x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,credel.caapv('M' ,'B' ,'T' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'N' ,'T' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'A' ,'T' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'B' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'N' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'A' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'B' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'N' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('M' ,'A' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'B' ,'D' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'N' ,'D' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'A' ,'D' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'N' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'B' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'N' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'A' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'B' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'N' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'A' ,'P' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'B' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'N' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl ),credel.caapv('A' ,'A' ,'X' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.yrmo_cacl )from credel.fcacli x0 ,credel.fclient x1 where (x0.ccli_cacl = x1.code_cli ) #
Credel;vcc_banque;1;create view credel.vcc_banque (bq_societe,bq_jrnal,bq_banque,bq_compte,bq_anmois,bq_solde) as select x0.csoc_mvcpt ,x0.jrnl_mvcpt ,x1.libe_jcpt ,x1.cplt_jcpt ,x0.anmo_mvcpt ,sum((x0.debi_mvcpt - x0.cred_mvcpt ) ) from credel.fmouvcpt x0 ,credel.fjourcpt x1 where ((((((x0.csoc_mvcpt = x1.csoc_jcpt ) AND (x0.jrnl_mvcpt = x1.code_jcpt ) ) AND (x1.type_jcpt = 1 ) ) AND (x0.cmvc_mvcpt = 0 ) ) AND (x0.pref_mvcpt = 'G' ) ) AND (x0.ncpt_mvcpt = x1.cplt_jcpt ) ) group by x0.csoc_mvcpt ,x0.jrnl_mvcpt ,x1.libe_jcpt ,x1.cplt_jcpt ,x0.anmo_mvcpt #
Credel;vcc_article;1;create view credel.vcc_article (refe,libe,four,reff,cfam,cnat,ctva,stnd,remv,majv,cond,cdec,umes,poid,ddta,qmin,conc,dmaj,dcre,nome,equv,remp,comm,dpta,pach,ptar) as select x0.refe_art ,x0.libe_art ,x0.four_art ,x0.reff_art ,x0.cfam_art ,x0.cnat_art ,x0.ctva_art ,x0.stnd_art ,x0.remv_art ,x0.majv_art ,x0.cond_art ,x0.cdec_art ,x0.umes_art ,x0.poid_art ,x0.ddta_art ,x0.qmin_art ,x0.conc_art ,x0.dmaj_art ,x0.dcre_art ,x0.nome_art ,x0.equv_art ,x0.remp_art ,x0.comm_art ,x1.dpta_part ,x1.pach_part ,x1.ptar_part from credel.farticle x0 ,credel.prixart x1 where (((x0.refe_art = x1.refe_part ) AND (x0.four_art = x1.four_part ) ) AND (x1.cdev_part = 1 ) ) #
Credel;vplanning;1;create view credel.vplanning (psociete,pdepot,pcontrat,pavenant,pimmat,pclient,pnomcli,ptcontrat,pdepart,phdepart,psitdep,pdretprv,phretprv,petat,pdcloture,phretour) as select x0.csoc_vlld ,x0.depo_vlld ,x0.nctr_vlld ,x0.nave_vlld ,x0.imat_vlld ,x1.ccli_loc ,x1.lcli_loc ,x1.type_loc ,x0.ddep_vlld ,x0.hdep_vlld ,x0.sitd_vlld ,x0.dprv_vlld ,x0.hprv_vlld ,x0.etat_vlld ,x0.dret_vlld ,x0.hret_vlld from credel.flldave x0 ,credel.floctra x1 where ((((x1.csoc_loc = x0.csoc_vlld ) AND (x1.depo_loc = x0.depo_vlld ) ) AND (x1.type_loc = x0.type_vlld ) ) AND (x1.nctr_loc = x0.nctr_vlld ) ) #
Credel;vcc_anaachat;1;create view credel.vcc_anaachat (asociete,araisonsociale,aanneemois,aannee,aservice,aactivite,atypejrnal,amontantht) as select x0.csoc_mvana ,x1.rais_soc ,x0.anmo_mvana ,x0.anne_mvana ,x0.sera_mvana ,x0.acta_mvana ,x3.code_tycp ,sum((x0.debi_mvana - x0.cred_mvana ) ) from credel.fmvanacpt x0 ,credel.societe x1 ,credel.fjourcpt x2 ,credel.ftyjocpt x3 where (((((x2.csoc_jcpt = x0.csoc_mvana ) AND (x1.code_soc = x0.csoc_mvana ) ) AND (x0.jrnl_mvana = x2.code_jcpt ) ) AND (x2.type_jcpt = x3.code_tycp ) ) AND (x3.code_tycp = 2 ) ) group by x0.csoc_mvana ,x1.rais_soc ,x0.anmo_mvana ,x0.anne_mvana ,x0.sera_mvana ,x0.acta_mvana ,x3.code_tycp #
Credel;vcc_anavente;1;create view credel.vcc_anavente (vsociete,vraisonsociale,vanneemois,vannee,vservice,vactivite,vtypejrnal,vmontantht) as select x0.csoc_mvana ,x1.rais_soc ,x0.anmo_mvana ,x0.anne_mvana ,x0.sera_mvana ,x0.acta_mvana ,x3.code_tycp ,sum((x0.cred_mvana - x0.debi_mvana ) ) from credel.fmvanacpt x0 ,credel.societe x1 ,credel.fjourcpt x2 ,credel.ftyjocpt x3 where (((((x2.csoc_jcpt = x0.csoc_mvana ) AND (x1.code_soc = x0.csoc_mvana ) ) AND (x0.jrnl_mvana = x2.code_jcpt ) ) AND (x2.type_jcpt = x3.code_tycp ) ) AND (x3.code_tycp = 5 ) ) group by x0.csoc_mvana ,x1.rais_soc ,x0.anmo_mvana ,x0.anne_mvana ,x0.sera_mvana ,x0.acta_mvana ,x3.code_tycp #
Credel;vcamor;1;create view credel.vcamor (codeclient,nomclient,rue1,rue2,rue3,codepostal,ville,numserie,immat,fournis,nomfournis,motcle,vnvo,designat,numparc,numcomde,datelivr,extgarant,codemarque,model,typecomm,typevehic,profil,couleur,pdtc,poidavide,ptac,puissfisc,kmorigine,cumkms,millesime,affectation,dernvisite,dernimmat,codegamme,sousgamme,numfasicule,plaqcam,empattement,fabricat,codecarros,datecircul,fingarant,debutgarant,numgarant,numcentr,debutcentr,fincentr,numlocat,debutloc,finloc,lieuparc,typemine,ordremine,coderadio,neiman,codeclef,siteloc,fleet,cabine,dcartegrise,genre,typecarbur,litrecarb,nbreplaces,dimenspneus) as select distinct x0.ccli_ccam ,x0.lcli_ccam ,x0.adr1_ccam ,x0.adr2_ccam ,x0.adr3_ccam ,x0.codp_ccam ,x0.vill_ccam ,x1.serie_cam ,x1.immat_cam ,x1.ndeal_cam ,x1.ldeal_cam ,x1.mocle_cam ,x1.cvnvo_cam ,x1.desig_cam ,x1.nparc_cam ,x1.nucde_cam ,x1.dlivr_cam ,x1.extga_cam ,x1.marqe_cam ,x1.model_cam ,x1.tcomm_cam ,x1.ttech_cam ,x1.profi_cam ,x1.coulr_cam ,x1.pdstc_cam ,x1.pdsvd_cam ,x1.pdstr_cam ,x1.preel_cam ,x1.kmorg_cam ,x1.cumkm_cam ,x1.melis_cam ,x1.affec_cam ,x1.dvisi_cam ,x1.dimat_cam ,x1.gamme_cam ,x1.sgamm_cam ,x1.codmt_cam ,x1.plaqe_cam ,x1.empat_cam ,x1.fabri_cam ,x1.ccaro_cam ,x1.dcirc_cam ,x1.dfgar_cam ,x1.dbgar_cam ,x1.ngara_cam ,x1.nctre_cam ,x1.dbctr_cam ,x1.dfctr_cam ,x1.nloca_cam ,x1.dbloc_cam ,x1.dfloc_cam ,x1.lparc_cam ,x1.tmine_cam ,x1.ordmi_cam ,x1.radio_cam ,x1.neima_cam ,x1.portc_cam ,x1.silho_cam ,x1.mroue_cam ,x1.cabin_cam ,x1.grise_cam ,x1.genre_cam ,x1.carbu_cam ,x1.litre_cam ,x1.place_cam ,x1.pneus_cam from credel.fclicam x0 ,credel.fcamion x1 where (x0.imat_ccam = x1.immat_cam ) #
Credel;vcamloc;1;create view credel.vcamloc (codeclient,nomclient,rue1,rue2,rue3,codepostal,ville,numserie,immat,fournis,nomfournis,motcle,vnvo,designat,numparc,numcomde,datelivr,extgarant,codemarque,model,typecomm,typevehic,profil,couleur,pdtc,poidavide,ptac,puissfisc,kmorigine,cumkms,millesime,affectation,dernvisite,dernimmat,codegamme,sousgamme,numfasicule,plaqcam,empattement,fabricat,codecarros,datecircul,fingarant,debutgarant,numgarant,numcentr,debutcentr,fincentr,numlocat,debutloc,finloc,lieuparc,typemine,ordremine,coderadio,neiman,codeclef,siteloc,fleet,cabine,dcartegrise,genre,typecarbur,litrecarb,nbreplaces,dimenspneus) as select distinct x0.ccli_ccam ,x0.lcli_ccam ,x0.adr1_ccam ,x0.adr2_ccam ,x0.adr3_ccam ,x0.codp_ccam ,x0.vill_ccam ,x1.serie_cam ,x1.immat_cam ,x1.ndeal_cam ,x1.ldeal_cam ,x1.mocle_cam ,x1.cvnvo_cam ,x1.desig_cam ,x1.nparc_cam ,x1.nucde_cam ,x1.dlivr_cam ,x1.extga_cam ,x1.marqe_cam ,x1.model_cam ,x1.tcomm_cam ,x1.ttech_cam ,x1.profi_cam ,x1.coulr_cam ,x1.pdstc_cam ,x1.pdsvd_cam ,x1.pdstr_cam ,x1.preel_cam ,x1.kmorg_cam ,x1.cumkm_cam ,x1.melis_cam ,x1.affec_cam ,x1.dvisi_cam ,x1.dimat_cam ,x1.gamme_cam ,x1.sgamm_cam ,x1.codmt_cam ,x1.plaqe_cam ,x1.empat_cam ,x1.fabri_cam ,x1.ccaro_cam ,x1.dcirc_cam ,x1.dfgar_cam ,x1.dbgar_cam ,x1.ngara_cam ,x1.nctre_cam ,x1.dbctr_cam ,x1.dfctr_cam ,x1.nloca_cam ,x1.dbloc_cam ,x1.dfloc_cam ,x1.lparc_cam ,x1.tmine_cam ,x1.ordmi_cam ,x1.radio_cam ,x1.neima_cam ,x1.portc_cam ,x1.silho_cam ,x1.mroue_cam ,x1.cabin_cam ,x1.grise_cam ,x1.genre_cam ,x1.carbu_cam ,x1.litre_cam ,x1.place_cam ,x1.pneus_cam from credel.fclicam x0 ,credel.fcamion x1 where ((x0.imat_ccam = x1.immat_cam ) AND (x1.ngara_cam IN ('LCD' ,'LLD' )) ) #
Credel;vcc_cafour;1;create view credel.vcc_cafour (socfour,depofour,anneemois,annee,mois,fournis,famille,magas_brut,magas_net,maga_achat,atel_brut,atel_net,atel_achat) as select x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.four_cacl ,x0.cfmo_cacl ,sum(x0.mbru_cacl ) ,sum(x0.mnet_cacl ) ,sum(x0.mach_cacl ) ,sum(x0.abru_cacl ) ,sum(x0.anet_cacl ) ,sum(x0.aach_cacl ) from credel.fcacli x0 where (x0.natl_cacl IN ('P' ,'K' )) group by x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,x0.four_cacl ,x0.cfmo_cacl #
